source_rel,upload_file_id,upload_page_titles,plan_page_title,parent_category,subject,material_category,filename,size_mb,summary
信号与系统/吴大正/信号与系统教案第5章.pdf,"{""id"": ""6a072569abfe09661dcd8b3a"", ""reused_existing"": false}",,信号与系统吴大正,课程,信号与系统,吴大正,信号与系统教案第5章.pdf,3.36,该教案为西安电子科技大学《信号与系统》第五章内容，主要讲解连续系统的s域分析，包括拉普拉斯变换的定义、收敛域、性质、逆变换及复频域分析。通过引入复频率s，将傅里叶变换推广到复频域，解决傅里叶变换的局限性，如对某些信号不存在变换及初始状态处理困难。
信号与系统/吴大正/信号与系统教案第5章.ppt,"{""id"": ""6a07256aabfe09661dcd8b3b"", ""reused_existing"": false}",,信号与系统吴大正,课程,信号与系统,吴大正,信号与系统教案第5章.ppt,0.96,信号与系统课程第5章的教学PPT课件
信号与系统/吴大正/信号与系统教案第6章.pdf,"{""id"": ""6a07256babfe09661dcd8b3c"", ""reused_existing"": false}",,信号与系统吴大正,课程,信号与系统,吴大正,信号与系统教案第6章.pdf,2.94,本章介绍离散系统的z域分析方法，包括z变换的定义、收敛域、性质、逆z变换，以及利用z变换求解差分方程、系统z域框图、卷积和、s域与z域关系、离散系统频率响应等内容。
信号与系统/吴大正/信号与系统教案第6章.ppt,"{""id"": ""6a07256cabfe09661dcd8b3d"", ""reused_existing"": false}",,信号与系统吴大正,课程,信号与系统,吴大正,信号与系统教案第6章.ppt,0.84,信号与系统课程第6章的教学PPT文件。
信号与系统/吴大正/信号与系统教案第7章.pdf,"{""id"": ""6a07256cabfe09661dcd8b3e"", ""reused_existing"": false}",,信号与系统吴大正,课程,信号与系统,吴大正,信号与系统教案第7章.pdf,2.48,本章介绍系统函数的概念及其与系统特性的关系，包括系统函数的零极点分布图、时域响应、收敛域与频率响应。讨论系统的稳定性、信号流图表示以及系统模拟的直接实现、级联实现和并联实现方法。通过例题说明如何从零极点分布图求解系统函数。适用于信号与系统课程学习。
信号与系统/吴大正/信号与系统教案第7章.ppt,"{""id"": ""6a07256dabfe09661dcd8b3f"", ""reused_existing"": false}",,信号与系统吴大正,课程,信号与系统,吴大正,信号与系统教案第7章.ppt,0.68,信号与系统课程第7章的教学PPT课件。
信号与系统/吴大正/信号与系统教案第8章.pdf,"{""id"": ""6a07256eabfe09661dcd8b40"", ""reused_existing"": false}",,信号与系统吴大正,课程,信号与系统,吴大正,信号与系统教案第8章.pdf,2.11,本章介绍系统状态变量分析法，包括状态变量与状态方程的概念、电路状态方程的列写、由输入-输出方程建立状态方程、离散系统状态方程的建立以及连续与离散系统状态方程的解。该方法提供系统内部特性，便于分析多输入多输出系统，并适合计算机数值求解。
信号与系统/吴大正/信号与系统教案第8章.ppt,"{""id"": ""6a07256eabfe09661dcd8b41"", ""reused_existing"": false}",,信号与系统吴大正,课程,信号与系统,吴大正,信号与系统教案第8章.ppt,0.74,信号与系统课程第8章教案PPT
信号与系统/总复习 (1).pdf,"{""id"": ""6a07257aabfe09661dcd8b48"", ""reused_existing"": false}",,信号与系统往年题,课程,信号与系统,往年题,总复习 (1).pdf,8.7,信号与系统课程总复习资料，涵盖考试范围（根轨迹、奈奎斯特判据、FM/PM、单边L/Z变换不考）及考试形式（半开卷，可带计算器），2015年课程组提供。
单片机/2015单片机考试试卷.pdf,"{""id"": ""6a0725bcabfe09661dcd8b68"", ""reused_existing"": false}",,单片机往年题,课程,单片机,往年题,2015单片机考试试卷.pdf,1.07,2015年单片机考试试卷，适用于单片机课程期末复习与自测。
单片机/2016单片机考试试卷.pdf,"{""id"": ""6a0725bdabfe09661dcd8b69"", ""reused_existing"": false}",,单片机往年题,课程,单片机,往年题,2016单片机考试试卷.pdf,1.07,2016年单片机考试试卷，适用于单片机课程期末复习与自测。
单片机/2024.05《单片机原理及应用》复习提纲.docx,"{""id"": ""6a0725bdabfe09661dcd8b6a"", ""reused_existing"": false}",,单片机往年题,课程,单片机,往年题,2024.05《单片机原理及应用》复习提纲.docx,0.04,2024年5月《单片机原理及应用》复习提纲，涵盖单片机概述、内部结构、指令系统、汇编语言程序设计、中断系统、定时/计数器等核心知识点，包括二进制转换、寻址方式、中断响应、定时器方式等，适合期末复习使用。
单片机/华中科技大学·单片机真题合集.pdf,"{""id"": ""6a0725bfabfe09661dcd8b6b"", ""reused_existing"": false}",,单片机往年题,课程,单片机,往年题,华中科技大学·单片机真题合集.pdf,12.12,华中科技大学单片机真题合集，包含历年考试题目，适合复习备考使用。
单片机/单片机复习.pdf,"{""id"": ""6a072993abfe09661dcd8dea"", ""reused_existing"": false}",,单片机复习资料,课程,单片机,复习资料,单片机复习.pdf,95.08,单片机复习资料，涵盖第一章概述（微处理器、存储器、I/O接口、总线、进制转换、BCD码、ASCII码、存储容量）和第二章MCS-51内部结构（总体结构、运算器、控制器、引脚功能、复位电路）。
单片机/单片机微助教考试.docx,"{""id"": ""6a0725bfabfe09661dcd8b6c"", ""reused_existing"": false}",,单片机往年题,课程,单片机,往年题,单片机微助教考试.docx,0.46,单片机微助教考试题目，涉及寄存器寻址与直接寻址的区别，选项分析指出ACC为直接寻址。
单片机/单片机点睛PPT.PPTX,"{""id"": ""6a072995abfe09661dcd8deb"", ""reused_existing"": false}",,单片机复习资料,课程,单片机,复习资料,单片机点睛PPT.PPTX,2.06,单片机课程PPT，包含重点内容梳理。
单片机/单片机综合测试卷(1).pdf,"{""id"": ""6a0725c0abfe09661dcd8b6d"", ""reused_existing"": false}",,单片机往年题,课程,单片机,往年题,单片机综合测试卷(1).pdf,0.33,单片机原理及应用综合测试卷，闭卷考试，包含填空、单选、简答、判断改错、阅读理解等题型，涉及原码反码补码、ADDC指令、堆栈操作、串行通信、中断响应、A/D分辨率等知识点。
单片机/嵌入式编程实践实验指导书（完整版） (2).docx,"{""id"": ""6a0725b9abfe09661dcd8b65"", ""reused_existing"": false}",,单片机实验资料,课程,单片机,实验资料,嵌入式编程实践实验指导书（完整版） (2).docx,48.76,华中科技大学嵌入式编程实践实验指导书，基于GD32F103C8T6芯片，涵盖硬件设备、软件安装、工程创建等步骤。
单片机/第4次实验 综合接口电路设计实验.pptx,"{""id"": ""6a0725baabfe09661dcd8b66"", ""reused_existing"": false}",,单片机实验资料,课程,单片机,实验资料,第4次实验 综合接口电路设计实验.pptx,0.91,第4次实验：综合接口电路设计实验PPT
单片机/芯火班朋辈辅导-单片机-1.pdf,"{""id"": ""6a072996abfe09661dcd8dec"", ""reused_existing"": false}",,单片机复习资料,课程,单片机,复习资料,芯火班朋辈辅导-单片机-1.pdf,4.38,该资料为芯火班朋辈辅导单片机课程的第一部分，由张佳豪主讲，涵盖基础知识、基本结构、汇编指令系统、汇编程序设计和存储器扩展等内容，适合单片机初学者复习巩固。
单片机/集成电路学院2025年考研手册.pdf,"{""id"": ""6a0725c1abfe09661dcd8b6f"", ""reused_existing"": false}",,集成电路学院2025年考研手册,课程,单片机,课程资料,集成电路学院2025年考研手册.pdf,0.9,华中科技大学集成电路学院2025年考研手册，包含考研常识、初试复试准备等。
国家安全教育  答案.docx,"{""id"": ""6a072998abfe09661dcd8dee"", ""reused_existing"": false}",,国家安全教育 答案,课程,国家安全教育  答案,复习资料,国家安全教育  答案.docx,0.02,该文档为《国家安全教育》课程答案，包含选择题和填空题答案，涉及政治安全、经济安全、文化安全、科技安全、数据安全、生物安全、军事安全等多个知识点，年份未明确标注。
复变函数/2017.pdf,"{""id"": ""6a0725c4abfe09661dcd8b73"", ""reused_existing"": false}",,复变函数往年题,课程,复变函数,往年题,2017.pdf,0.16,2017-2018学年第一学期《复变函数与积分变换》课程考试A卷，闭卷，考试时间150分钟。包含12道单选题（每题2分）及解答题，涉及方程求解、对数计算、函数导数、积分、级数展开、留数定理、傅里叶变换等知识点。
复变函数/2017答案.pdf,"{""id"": ""6a0725c4abfe09661dcd8b74"", ""reused_existing"": false}",,复变函数往年题,课程,复变函数,往年题,2017答案.pdf,0.24,2017-2018学年第一学期《复变函数与积分变换》课程考试A卷答案，包含12道单项选择题及一道调和函数与解析函数求解题，涉及复数方程、对数、幂、积分、级数收敛半径、零点、奇点、映射、Fourier变换、卷积等知识点。
复变函数/2018.pdf,"{""id"": ""6a0725c5abfe09661dcd8b75"", ""reused_existing"": false}",,复变函数往年题,课程,复变函数,往年题,2018.pdf,0.46,2018-2019学年第一学期《复变函数与积分变换》课程考试试卷（A卷），闭卷，考试时间2018年12月2日8:30-11:00。包含12道单项选择题（每题2分）及解答题，涉及复数主辐角、幂级数收敛、留数、Fourier变换等知识点。
复变函数/2018答案.pdf,"{""id"": ""6a0725c6abfe09661dcd8b76"", ""reused_existing"": false}",,复变函数往年题,课程,复变函数,往年题,2018答案.pdf,0.97,2018-2019学年第一学期《复变函数与积分变换》课程考试A卷答案，包含单项选择题、调和函数与解析函数、Laurent级数展开、积分计算等题目。
复变函数/2019.pdf,"{""id"": ""6a0725c6abfe09661dcd8b77"", ""reused_existing"": false}",,复变函数往年题,课程,复变函数,往年题,2019.pdf,0.23,华中科技大学2019-2020学年第一学期复变函数与积分变换A卷，闭卷考试，时长150分钟，包含单项选择题，涉及复数运算、解析函数、奇点、幂级数收敛半径、留数、Fourier变换等知识点。
复变函数/2019答案.pdf,"{""id"": ""6a0725c7abfe09661dcd8b78"", ""reused_existing"": false}",,复变函数往年题,课程,复变函数,往年题,2019答案.pdf,0.48,华中科技大学2019-2020学年第一学期复变函数与积分变换考试A卷答案，包含单项选择题（共24分），涉及复数指数表示、解析函数、柯西积分公式、幂级数收敛半径、奇点类型、傅里叶变换等知识点。
复变函数/2020.pdf,"{""id"": ""6a0725c8abfe09661dcd8b79"", ""reused_existing"": false}",,复变函数往年题,课程,复变函数,往年题,2020.pdf,0.27,华中科技大学2020-2021学年第一学期复变函数与积分变换考试试卷（A卷），闭卷，考试日期2020-12-3，时长150分钟。包含12道单项选择题、解析函数求解、Laurent级数展开、积分计算、共形映射等题目。
复变函数/2020答案.pdf,"{""id"": ""69d4e1e5e97c3e20fbc59b5c"", ""reused_existing"": true}",,复变函数往年题,课程,复变函数,往年题,2020答案.pdf,0.88,复变函数2020年课程答案PDF，包含习题解答与考试答案，适用于复习与自测。
复变函数/2021.pdf,"{""id"": ""6a0725c8abfe09661dcd8b7a"", ""reused_existing"": false}",,复变函数往年题,课程,复变函数,往年题,2021.pdf,0.3,华中科技大学2021-2022学年第一学期复变函数与积分变换考试试卷（A卷），闭卷，考试日期2021-11-27，时长150分钟。包含12道单项选择题，涉及复数运算、解析函数、积分、级数、奇点、共形映射、Fourier变换和卷积等知识点。
